Ime sestavine,Kolicina,Enota
večja ali 2 manjši bučki,0.25,kos
jajce,0.25,kos
sirnega namaza ali skute,37.5,g
sol,1,kos
približno 500 g ostre moke (lahko tudi več; odvisno od vodenosti bučke; velikosti jajca ipd.),1,kos
olivno olje,1,kos
češnjevih paradižnikov,125.0,g
6-7 česnovih strokov,1,kos
listi sveže bazilike (lahko tudi posušena bazilika; če sveže nimamo pri roki),1,kos
sol in mleti poper (po okusu),1,kos
