Ime sestavine, Kolicina, Enota
2-3 bio limone , 1 , kos
rumenjaki , 1.0 , kos
sladkorja , 17.5 , g
masla , 10.0 , g
smetane za stepanje , 0.1 , l
sladkorja v prahu , 12.5 , g
sveža meta in poljubno jagodičevje za okras , 1 , kos
