Ime sestavine, Kolicina, Enota
svinjska mast ali olje , 1 , kos
čebula , 0.25 , kos
kislega zelja , 300.0 , g
kumina po okusu , 1 , kos
lovorjeva lista , 0.5 , kos
polovičke pikantnih klobas (2 para) , 1.0 , kos
tanjši svinjski kotleti , 1.0 , kos
sol in mleti poper , 1 , kos
