Ime sestavine,Kolicina,Enota
1-2 žlici olivnega olja,1,kos
masla,12.5,g
govejega mesa (podplečje),100.0,g
čebula,0.25,kos
večji korenček (ali 2 manjša),0.25,kos
stebli zelene,0.5,kos
feferon (po želji),0.25,kos
srednje velika krompirja,0.5,kos
prosene kaše,0.25,kos
kopra (lahko tudi peteršilj),0.5,kos
česna,0.5,kos
lovorjevega lista,0.5,kos
sol in mleti poper (po okusu),1,kos
