Ime sestavine, Kolicina, Enota
češnjevih paradižnikov , 125.0 , g
3-4 stroki česna , 1 , kos
olivnega olja , 0.025 , l
feta sira , 50.0 , g
poljubnih testenin (svedrčki; metuljčki; peresniki; špageti ipd.) , 87.5 , g
sveže mlade špinače , 50.0 , g
sol in sveže mleti poper (po okusu) , 1 , kos
