Ime sestavine, Kolicina, Enota
srednje velikih okroglih paprik , 1.5 , kos
olivnega olja , 1.0 , kos
srednje velika čebula , 0.25 , kos
manj mastnega govejega mletega mesa (lahko tudi mešano mleto meso) , 125.0 , g
2-3 stroki česna , 1 , kos
poljubne paradižnikove omake , 100.0 , g
sol in mleti poper (po okusu) , 1 , kos
poljubne začimbe (majaron; origano; mleti čili ipd.) , 1 , kos
kuhanega dolgozrnatega riža , 0.25 , kos
naribanega sira; ki se dobro topi , 37.5 , g
