Ime sestavine, Kolicina, Enota
svinjskega karejsvinjski kare brez kosti ali ledvena pečenka; narezana na 4; približno 1 cm debele zrezke , 125.0 , g
mleka , 0.0375 , l
srednje veliki jajci , 0.5 , kos
soli , 0.25 , kos
krušnih drobtin , 50.0 , g
parmezana v kosu , 25.0 , g
olje za cvrtje , 1 , kos
