Ime sestavine, Kolicina, Enota
svežega listnatega testa v rolici (1 zavitek) , 50.0 , g
špargljev , 4.0 , kos
olivno olje , 1 , kos
pršuta ali slanine , 1.0 , kos
gauda sira , 16.666666666666668 , g
jajce , 0.16666666666666666 , kos
