Ime sestavine, Kolicina, Enota
jajca , 1.5 , kos
moke , 35.0 , g
mleka , 0.06 , l
1/4 žličke soli , 1 , kos
naribanega parmezana , 1.0 , kos
masla , 1.0 , kos
pesta (omaka z baziliko) , 2.0 , kos
kuhanega; sušenega ali pečenega pršuta , 2.0 , kos
grobo nariban parmezan (po želji) , 1 , kos
