Ime sestavine, Kolicina, Enota
kvašenega testa za pico (1 zavitek) , 25.0 , g
masla ali kokosove margarine , 0.4 , kos
1/3 lončka sladkorja , 1 , kos
mletega cimeta , 0.2 , kos
kremnega sira , 20.0 , g
1/2 lončka sladkorja v prahu , 1 , kos
vanilije , 0.1 , kos
2-4 žlice mleka , 1 , kos
