Ime sestavine, Kolicina, Enota
kakovostne temne čokolade (z 70 - 80 % kakava) , 25.0 , g
masla , 12.5 , g
sladkorja , 18.75 , g
srednje velika jajca , 0.375 , kos
mleka , 0.00375 , l
gladke moke , 6.25 , g
sladkor v prahu za posip , 1 , kos
