Ime sestavine,Kolicina,Enota
testenine GOURMET,1,kos
špargljev; narezanih na srednje velike koščke,0.25,kos
por; narezan na rezine,0.5,kos
brstičnih ohrovtov; narezanih na polovičke,5.0,kos
sol polovice BIO limone,1,kos
malo BIO limonine lupinice,1,kos
veganska smetana za kuhanje (v neveganski različici navadna smetana za kuhanje),1,kos
sol po okusu,1,kos
kvasni kosmiči (v neveganski različici parmezan),1,kos
