Ime sestavine,Kolicina,Enota
piščančjih zrezkov,125.0,g
sol,1,kos
olivno olje,1,kos
mlincev,125.0,g
domače vegete (ali jušna kocka),0.25,kos
vode,0.25,l
smetane za kuhanje,0.05,l
kisle smetane,25.0,g
česen in čebula v prahu,1,kos
naribanega sira (za pico; čedar; mocarela; edamec ipd.),75.0,g
