Ime sestavine,Kolicina,Enota
sladkega krompirja,250.0,g
olivnega ali sončničnega olja,0.5,kos
soli,0.25,kos
sveže mleti poper (po okusu),1,kos
nasekljan svež peteršilj (po želji),1,kos
