Ime sestavine,Kolicina,Enota
olivnega olja,0.625,kos
čebula,0.25,kos
česna,0.5,kos
pori (samo beli del),0.75,kos
krompirji,0.75,kos
korenčki,0.75,kos
steblo zelene,0.25,kos
mlade bučke,0.75,kos
lovorjeva lista,0.5,kos
stročjega fižola,62.5,g
paradižnika,100.0,g
drobnih jušnih testenin,22.5,g
česna,0.5,kos
listov bazilike,20.0,g
olivnega olja,0.75,kos
naribanega parmezana,10.0,g
sol in sveže mleti poper,1,kos
