Ime sestavine,Kolicina,Enota
nepasirane skute,87.5,g
jajce,0.25,kos
sladkorja,0.5,kos
soli,0.25,kos
zdroba,0.5,kos
2-3 žlice moke,1,kos
zamrznjenih borovnic,62.5,g
sladkorja,0.5,kos
gustina (koruzni škrob),0.25,kos
drobno naribane limonine lupinice,0.125,kos
sok polovice limone,1,kos
vode,0.015,l
sladkor v prahu za posip,1,kos
