Ime sestavine,Kolicina,Enota
sladke smetane,0.025,l
sladkorja,6.25,g
vanilijevega izvlečka (vanilijeva aroma),0.125,kos
tekočega jogurta,15.0,g
želatine v prahu,0.125,kos
vode,0.375,kos
sladke smetane,0.015,l
sladkorja,0.125,kos
malin,18.75,g
sladkorja v prahu,0.125,kos
želatine v prahu,0.1875,kos
vode,0.375,kos
sveže maline za dekoracijo,1,kos
