Ime sestavine,Kolicina,Enota
svedrčkov (lahko uporabimo tudi kakšen druge testenine),100.0,g
zelene paprike,0.125,kos
rdeče paprike,0.125,kos
majhna pločevinka koruze,0.25,kos
tune v slanici (3 majhne pločevinke),60.0,g
česna (lahko tudi 1/2 žličke česna v prahu),0.25,kos
par redkvic,1,kos
par črnih ali zelenih vloženih oliv,1,kos
majoneze,1.0,kos
kisle smetane,1.0,kos
sol in mleti poper,1,kos
drobnjak; peteršilj; majaron; timijan,1,kos
olivnega olja,0.0125,l
