Ime sestavine, Kolicina, Enota
ostre moke , 75.0 , g
soli , 0.25 , kos
srednje velika jajca , 0.75 , kos
olja ali svinjske masti , 0.25 , kos
drobna čebula , 0.25 , kos
prekajene slanine , 12.5 , g
glave svežega belega zelja , 0.125 , kos
paradižnikovega koncentrata , 0.375 , kos
mlete sladke paprike , 0.25 , kos
mlete kumine (po želji) , 0.125 , kos
sol in mleti poper , 1 , kos
