Ime sestavine, Kolicina, Enota
orehov (ali mandljev) , 25.0 , g
sladkorja , 25.0 , g
mleka , 0.075 , l
jagodnega pudinga , 0.25 , kos
kisle smetane , 12.5 , g
sladke smetane za stepanje , 0.0625 , l
svežih ali zamrznjenih jagod , 50.0 , g
želatine v prahu , 1.25 , g
