Ime sestavine, Kolicina, Enota
bele moke , 60.0 , g
nesladkanega kakav v prahu , 5.0 , g
na sobno temperaturo ogretega masla , 12.0 , g
(manjša) rumenjaka , 0.4 , kos
mleka , 0.03 , l
svežega kvasa , 2.0 , g
sladkorja v prahu , 10.0 , g
soli , 0.1 , kos
sladke smetane , 0.05 , l
kokosove moke , 50.0 , g
sladkorja (srednje sladek nadev) , 14.0 , g
majhni jajci , 0.4 , kos
maslo za pekač , 1 , kos
beljak ali jajce za premaz (po želji) , 1 , kos
sladkor v prahu za posip , 1 , kos
