Ime sestavine,Kolicina,Enota
svežih špinačnih listov,25.0,g
rikote,50.0,g
posušenih paradižnikov v olju,12.5,g
belega popra,0.5,kos
piščančjih prsi brez kosti in kože; razrezanih na 4 polovičke,175.0,g
rezin pršuta (približno 8 rezin),25.0,g
olivnega olja,0.25,kos
