Ime sestavine, Kolicina, Enota
trdo kuhana jajca , 1.0 , kos
zmehčanega masla , 25.0 , g
edamskega sira , 12.5 , g
gorčice (zrnate ali gladke) , 0.25 , kos
drobna čebula , 0.25 , kos
sol , 1 , kos
mleti poper Maestro , 1 , kos
svež peteršilj za dekoracijo , 1 , kos
