Ime sestavine, Kolicina, Enota
olje za peko palačink , 1 , kos
mleka , 0.025 , l
jajci , 0.5 , kos
olja , 0.25 , kos
soli , 0.5 , kos
moke , 25.0 , g
vode , 0.025 , l
svežega drobnjaka , 0.25 , kos
sira; ki se topi (edamec; gauda; trapist ipd.) , 50.0 , g
kisle smetane , 37.5 , g
sol; poper; muškatni orešček (po okusu) , 1 , kos
paradižnika , 50.0 , g
na rezine narezane šunke , 30.0 , g
