Ime sestavine, Kolicina, Enota
špagetov , 112.5 , g
olivnega olja , 0.5 , kos
prekajene šunke (panceta; slanina) , 70.0 , g
rumenjaki , 1.0 , kos
sladke smetane , 0.06 , l
sveže naribanega parmezana , 20.0 , g
sol in sveže mleti poper , 1 , kos
sesekljan peteršilj; sveže nariban parmezan , 1 , kos
