Ime sestavine,Kolicina,Enota
veliki jajci,0.25,kos
1 jogurtov lonček kristalnega sladkorja,1,kos
vaniljevega sladkorja,0.125,kos
1 lonček jogurta (180 g),1,kos
3/4 lončka stopljenega kokosovega masla (kokosovo olje),1,kos
2 jogurtova lončka gladke moke,1,kos
pecilnega praška,0.125,kos
svežih zrelih sliv,62.5,g
rjavega sladkorja,0.25,kos
mletega cimeta,0.125,kos
