Ime sestavine,Kolicina,Enota
svežih lisičk,62.5,g
masla,0.25,kos
olivnega olja,0.25,kos
mini piščančjih filejev,100.0,g
2-3 šalotke,1,kos
česna,0.25,kos
oprane sveže špinače,50.0,g
smetane za kuhanje,0.05,l
piščančje jušne osnove,0.0375,l
sol in mleti poper,1,kos
poljubna sveža zelišča (peteršilj; koperc ipd.),1,kos
