Ime sestavine, Kolicina, Enota
jajca , 0.25 , kos
sveže iztisnjenega limoninega soka , 0.015 , l
drobno naribane limonine lupinice , 0.16666666666666666 , kos
sladkorja , 16.666666666666668 , g
hladnega; na kocke narezanega masla , 10.0 , g
sladkanega kokosovega mleka , 33.333333333333336 , g
vanilijevega ekstrakra , 0.16666666666666666 , kos
drobno naribane limonine lupinice , 0.041666666666666664 , kos
kokosove moke , 33.333333333333336 , g
velika beljaka , 0.16666666666666666 , kos
