Ime sestavine,Kolicina,Enota
olivnega olja,0.75,kos
šalotki (ali pol srednje čebule),0.5,kos
česna,0.5,kos
paradižnikovega koncentrata,0.75,kos
vodke,1.0,kos
sladke smetane,0.05,l
čilijevi kosmiči (po okusu),1,kos
sol in mleti poper (po okusu),1,kos
naribanega parmezana,15.0,g
testenin (makaroni; peresniki; rezanci; špageti ...),100.0,g
