Ime sestavine,Kolicina,Enota
moke,62.5,g
suhega kvasa,0.125,kos
sladkorja,0.125,kos
soli,0.125,kos
olivnega olja,0.25,kos
mlačne vode,0.0375,l
drobno nasekljanega svežega rožmarina (po želji),0.25,kos
nasekljanih; sušenih paradižnikov v olju (po želji),6.25,g
jajce za premaz,0.125,kos
stopljenega masla (za premaz),5.625,g
brieja v kosu (lahko je tudi camembert),31.25,g
1-2 žlički pesta (po želji),1,kos
