Ime sestavine,Kolicina,Enota
piščančje ali zelenjavne jušne osnove,0.25,l
kuskusa,62.5,g
olivnega olja,0.5,kos
piščančjih prsi brez kosti in kože,100.0,g
bučki,0.5,kos
česna,0.5,kos
naribane limonine lupinice,0.5,kos
sol in mleti poper,1,kos
limonin sok po okusu,1,kos
nariban sir (parmezan; kozji ipd.),1,kos
