Ime sestavine, Kolicina, Enota
listov kupljenega vlečnega testa za pito , 83.33333333333333 , g
jajc , 0.8333333333333334 , kos
slanega sira (feta; sir v slanici ipd.) , 66.66666666666667 , g
kisle smetane , 41.666666666666664 , g
čvrstega ali grškega jogurta , 66.66666666666667 , g
mleka , 0.025 , l
olja , 0.016666666666666666 , l
sol in mleti poper , 1 , kos
dodatno olje za namastitev pekača in testa , 1 , kos
