Ime sestavine,Kolicina,Enota
olja,0.5,kos
piščančjih krač ali stegen s kostmi in kožo,100.0,g
večja čebula,0.25,kos
česna,0.5,kos
očiščene buče (hokaido ali muškatna buča),100.0,g
mlete sladke paprike,0.25,kos
1-2 žlici paradižnikove mezge (koncentrat),1,kos
piščančje jušne osnove,0.125,l
sol in mleti poper po okusu,1,kos
koruznega škroba (gustin),0.25,kos
kisle smetane (po želji lahko tudi več),37.5,g
