Ime sestavine, Kolicina, Enota
olivnega olja , 0.5 , kos
pancete v kosu , 50.0 , g
večja čebula , 0.25 , kos
večja korenčka , 0.5 , kos
steblo zelene , 0.25 , kos
česna , 0.5 , kos
zelene leče , 100.0 , g
pelatov , 0.25 , kos
sok polovice limone , 1 , kos
sol , 1 , kos
drobnih testenin , 50.0 , g
nariban parmezan za serviranje , 1 , kos
